company,location,city,phone,source,profile_url
"Shop #5, Block R6, Sheikh Hamdan Colony, Karama","Aldebaran Technical Services LLC more info Shop #5, Block R6, Sheikh Hamdan Colony, Karama Dubai 122820 055-3494942 056-1885529 Products & Services Air Conditioning Contractors, Air Conditioning Engineers Installation And Maintenance, Air Conditioning Installation And Maintenance, Anti Slip Floor Coatings, Building Cleaning Ceiling And Partitions, Ceilings, Cementitious Self Leveling, Cleaning and Janitorial Services, Cold Room Flooring, Contractors Electromechanical, Electrical Installation, Electromechanical Contractors, Epoxy, Epoxy Floor Coating, Epoxy Flooring, Epoxy Resin Floor Screeds, Epoxy Screed Work, Epoxy Self Leveling, Flooring, Floors Wooden, Line Marking Paints and Coatings, Painting Contractors, Polyurethane Resin Floor Screed, PVC Flooring, Technical Services, Tiles Fixing, Variable Refrigerant Flow, Vinyl Flooring, Wooden floors Read More Map Images Send Enquiry",Dubai,055-3494942,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Dubai 122820,Dubai 122820,Dubai,,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
055-3494942 056-1885529,"055-3494942 056-1885529 Products & Services Air Conditioning Contractors, Air Conditioning Engineers Installation And Maintenance, Air Conditioning Installation And Maintenance, Anti Slip Floor Coatings, Building Cleaning Ceiling And Partitions, Ceilings, Cementitious Self Leveling, Cleaning and Janitorial Services, Cold Room Flooring, Contractors Electromechanical, Electrical Installation, Electromechanical Contractors, Epoxy, Epoxy Floor Coating, Epoxy Flooring, Epoxy Resin Floor Screeds, Epoxy Screed Work, Epoxy Self Leveling, Flooring, Floors Wooden, Line Marking Paints and Coatings, Painting Contractors, Polyurethane Resin Floor Screed, PVC Flooring, Technical Services, Tiles Fixing, Variable Refrigerant Flow, Vinyl Flooring, Wooden floors Read More",,055-3494942,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Products & Services,"055-3494942 056-1885529 Products & Services Air Conditioning Contractors, Air Conditioning Engineers Installation And Maintenance, Air Conditioning Installation And Maintenance, Anti Slip Floor Coatings, Building Cleaning Ceiling And Partitions, Ceilings, Cementitious Self Leveling, Cleaning and Janitorial Services, Cold Room Flooring, Contractors Electromechanical, Electrical Installation, Electromechanical Contractors, Epoxy, Epoxy Floor Coating, Epoxy Flooring, Epoxy Resin Floor Screeds, Epoxy Screed Work, Epoxy Self Leveling, Flooring, Floors Wooden, Line Marking Paints and Coatings, Painting Contractors, Polyurethane Resin Floor Screed, PVC Flooring, Technical Services, Tiles Fixing, Variable Refrigerant Flow, Vinyl Flooring, Wooden floors Read More",,055-3494942,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
"Near To Golden Square Hotel, Al-Nakheel Road, Deira","Sayed Fayyaz Hussain Technical Services LLC more info Near To Golden Square Hotel, Al-Nakheel Road, Deira Dubai 381049 055-5667214 04-2223516 Products & Services Air Conditioning, Air Conditioning Engineers Installation And Maintenance, Electromechanical Contractors, Painters and Painting Contractors, Plumbing and Sanitary Contractors Tiles Fixing Read More Map Send Enquiry",Dubai,04-2223516,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Dubai 381049,Dubai 381049,Dubai,,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
055-5667214 04-2223516,"055-5667214 04-2223516 Products & Services Air Conditioning, Air Conditioning Engineers Installation And Maintenance, Electromechanical Contractors, Painters and Painting Contractors, Plumbing and Sanitary Contractors Tiles Fixing Read More",,04-2223516,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Products & Services,"055-5667214 04-2223516 Products & Services Air Conditioning, Air Conditioning Engineers Installation And Maintenance, Electromechanical Contractors, Painters and Painting Contractors, Plumbing and Sanitary Contractors Tiles Fixing Read More",,04-2223516,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
"Galadari Bldg, Opp Mazda Showroom, Deira","Najmat Group Of Companies more info Galadari Bldg, Opp Mazda Showroom, Deira Dubai 112155 04-2666389 04-2667389 Products & Services Contractors Electromechanical, Electromechanical Contractors Send Enquiry",Dubai,04-2666389,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Dubai 112155,Dubai 112155,Dubai,,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
04-2666389 04-2667389,"04-2666389 04-2667389 Products & Services Contractors Electromechanical, Electromechanical Contractors",,04-2666389,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Products & Services,"04-2666389 04-2667389 Products & Services Contractors Electromechanical, Electromechanical Contractors",,04-2666389,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
"205, PTC Bldg, Damascus St, Al Qusais","Najmat Al Ras Electro Mechanical Works LLC more info 205, PTC Bldg, Damascus St, Al Qusais Dubai 113650 04-2511708 055-5564892 04-2511709 Products & Services Contractors Electromechanical, Electrical Contractors and Electricians, Electromechanical Contractors, Plumbing and Electrical Contractors Map Send Enquiry",Dubai,04-2511708,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Dubai 113650,Dubai 113650,Dubai,,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
04-2511708 055-5564892 04-2511709,"04-2511708 055-5564892 04-2511709 Products & Services Contractors Electromechanical, Electrical Contractors and Electricians, Electromechanical Contractors, Plumbing and Electrical Contractors",,04-2511708,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Products & Services,"04-2511708 055-5564892 04-2511709 Products & Services Contractors Electromechanical, Electrical Contractors and Electricians, Electromechanical Contractors, Plumbing and Electrical Contractors",,04-2511708,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
"705, Damac Business Tower, Business Bay","Pathak Middle East Electromechanical LLC more info 705, Damac Business Tower, Business Bay Dubai 89350 04-3586520 04-3586530 Products & Services Air Conditioning Contractors, Cladding Lift and Escalator, Contractors Electromechanical, Electrical Contractors and Electricians, Electromechanical Contractors Electromechanical Engineers and Consultants, Fire Alarm Systems, Fire Protection and Fire Fighting Equipment and Service, Fitout Contractors, Insulation Contractors and Material Suppliers Read More Map Send Enquiry",Dubai,04-3586520,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Dubai 89350,Dubai 89350,Dubai,,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
04-3586520 04-3586530,"04-3586520 04-3586530 Products & Services Air Conditioning Contractors, Cladding Lift and Escalator, Contractors Electromechanical, Electrical Contractors and Electricians, Electromechanical Contractors Electromechanical Engineers and Consultants, Fire Alarm Systems, Fire Protection and Fire Fighting Equipment and Service, Fitout Contractors, Insulation Contractors and Material Suppliers Read More",,04-3586520,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Products & Services,"04-3586520 04-3586530 Products & Services Air Conditioning Contractors, Cladding Lift and Escalator, Contractors Electromechanical, Electrical Contractors and Electricians, Electromechanical Contractors Electromechanical Engineers and Consultants, Fire Alarm Systems, Fire Protection and Fire Fighting Equipment and Service, Fitout Contractors, Insulation Contractors and Material Suppliers Read More",,04-3586520,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
"Office 857, 8th Floor, Al Gaith Tower, Near Lulu Express, Hamdan Street","Stylish Advanced Decor more info Office 857, 8th Floor, Al Gaith Tower, Near Lulu Express, Hamdan Street Abu Dhabi 108744 02-5089124 050-5121868 Products & Services 3D Visualization, AC Contractors, AC Maintenance, Aluminium and Glass Works, Architectural Design Authority Approvals, Bathroom Renovation, Carpentry, Carpet Flooring, Commercial Kitchen, Commercial Space Design and Fitouts, Decoration Works, Electromechanical Contractors, Exhibition Stands, False Ceiling, Fire Rated Doors, Fitout Contractors, Flooring, Glass Doors, Glass Partition Works, Glass Partitions, Glass Works, Gypsum Decoration, Gypsum Decoration Works, Gypsum Interior Decorators, Gypsum Partition, HVAC Contractors, Interior Decorators, Interior Decorators And Designers, Interior Fitouts, Joinery, Kiosks, Kitchen Cabinets, Mashrabiya Pattern, MEP Contractors, Office Fitout, Office Modification, Office Renovation, Parquet Flooring, Partitions, Renovation Companies, Restaurant Decoration, Restaurant Fitouts, Restaurant Interiors, Tiles Fixing, Turnkey Projects, Villa Renovation, Wooden Cladding, Wooden Doors Read More Map Images Send Enquiry",Abu Dhabi,02-5089124,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Abu Dhabi 108744,Abu Dhabi 108744,Abu Dhabi,,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
02-5089124 050-5121868,"02-5089124 050-5121868 Products & Services 3D Visualization, AC Contractors, AC Maintenance, Aluminium and Glass Works, Architectural Design Authority Approvals, Bathroom Renovation, Carpentry, Carpet Flooring, Commercial Kitchen, Commercial Space Design and Fitouts, Decoration Works, Electromechanical Contractors, Exhibition Stands, False Ceiling, Fire Rated Doors, Fitout Contractors, Flooring, Glass Doors, Glass Partition Works, Glass Partitions, Glass Works, Gypsum Decoration, Gypsum Decoration Works, Gypsum Interior Decorators, Gypsum Partition, HVAC Contractors, Interior Decorators, Interior Decorators And Designers, Interior Fitouts, Joinery, Kiosks, Kitchen Cabinets, Mashrabiya Pattern, MEP Contractors, Office Fitout, Office Modification, Office Renovation, Parquet Flooring, Partitions, Renovation Companies, Restaurant Decoration, Restaurant Fitouts, Restaurant Interiors, Tiles Fixing, Turnkey Projects, Villa Renovation, Wooden Cladding, Wooden Doors Read More",,02-5089124,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Products & Services,"02-5089124 050-5121868 Products & Services 3D Visualization, AC Contractors, AC Maintenance, Aluminium and Glass Works, Architectural Design Authority Approvals, Bathroom Renovation, Carpentry, Carpet Flooring, Commercial Kitchen, Commercial Space Design and Fitouts, Decoration Works, Electromechanical Contractors, Exhibition Stands, False Ceiling, Fire Rated Doors, Fitout Contractors, Flooring, Glass Doors, Glass Partition Works, Glass Partitions, Glass Works, Gypsum Decoration, Gypsum Decoration Works, Gypsum Interior Decorators, Gypsum Partition, HVAC Contractors, Interior Decorators, Interior Decorators And Designers, Interior Fitouts, Joinery, Kiosks, Kitchen Cabinets, Mashrabiya Pattern, MEP Contractors, Office Fitout, Office Modification, Office Renovation, Parquet Flooring, Partitions, Renovation Companies, Restaurant Decoration, Restaurant Fitouts, Restaurant Interiors, Tiles Fixing, Turnkey Projects, Villa Renovation, Wooden Cladding, Wooden Doors Read More",,02-5089124,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
"M1, Concord Salon Bldg, Khalidiya","New Age Technology LLC more info M1, Concord Salon Bldg, Khalidiya Abu Dhabi 42355 02-6662004 050-7868158 02-6662360 Products & Services Air Conditioning Engineers Installation And Maintenance, Building Maintenance, CCTV, Contractors Electromechanical, Electromechanical Contractors Map Send Enquiry",Abu Dhabi,02-6662004,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Abu Dhabi 42355,Abu Dhabi 42355,Abu Dhabi,,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
02-6662004 050-7868158 02-6662360,"02-6662004 050-7868158 02-6662360 Products & Services Air Conditioning Engineers Installation And Maintenance, Building Maintenance, CCTV, Contractors Electromechanical, Electromechanical Contractors",,02-6662004,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
Products & Services,"02-6662004 050-7868158 02-6662360 Products & Services Air Conditioning Engineers Installation And Maintenance, Building Maintenance, CCTV, Contractors Electromechanical, Electromechanical Contractors",,02-6662004,https://www.uae-yellowpages.ae/listing-category/electromechanical-contractors/?page=5,
